RecordID,lpep_pickup_date,lpep_dropoff_date
27385,2023-02-13,2023-02-13
9234,2023-02-05,2023-02-05
32232,2023-02-15,2023-02-15
58324,2023-02-28,2023-02-28
56578,2023-02-27,2023-02-27
39450,2023-02-18,2023-02-18
47001,2023-02-22,2023-02-22
5349,2023-02-03,2023-02-03
44141,2023-02-21,2023-02-21
45789,2023-02-22,2023-02-22
9920,2023-02-05,2023-02-05
53103,2023-02-25,2023-02-25
23119,2023-02-11,2023-02-11
26944,2023-02-13,2023-02-13
2305,2023-02-01,2023-02-01
40093,2023-02-19,2023-02-19
30558,2023-02-15,2023-02-15
25341,2023-02-12,2023-02-12
30073,2023-02-14,2023-02-14
3082,2023-02-02,2023-02-02
6650,2023-02-03,2023-02-03
30860,2023-02-15,2023-02-15
50996,2023-02-24,2023-02-24
63976,2023-02-23,2023-02-23
1325,2023-02-01,2023-02-01
2127,2023-02-01,2023-02-01
39210,2023-02-18,2023-02-18
40461,2023-02-19,2023-02-19
8696,2023-02-04,2023-02-04
41285,2023-02-20,2023-02-20
21227,2023-02-10,2023-02-10
6900,2023-02-03,2023-02-03
45880,2023-02-22,2023-02-22
35988,2023-02-17,2023-02-17
42532,2023-02-20,2023-02-20
22719,2023-02-11,2023-02-11
12777,2023-02-07,2023-02-07
25127,2023-02-12,2023-02-12
51342,2023-02-24,2023-02-24
50883,2023-02-24,2023-02-24
50951,2023-02-24,2023-02-24
32133,2023-02-15,2023-02-15
7274,2023-02-03,2023-02-03
57755,2023-02-27,2023-02-27
3942,2023-02-02,2023-02-02
39984,2023-02-19,2023-02-19
45928,2023-02-22,2023-02-22
30617,2023-02-15,2023-02-15
40260,2023-02-19,2023-02-19
41439,2023-02-20,2023-02-20
61205,2023-02-07,2023-02-07
22142,2023-02-10,2023-02-10
42629,2023-02-20,2023-02-20
64227,2023-02-25,2023-02-25
63536,2023-02-21,2023-02-21
44730,2023-02-21,2023-02-21
46767,2023-02-22,2023-02-22
40765,2023-02-19,2023-02-19
19423,2023-02-09,2023-02-09
51679,2023-02-24,2023-02-24
55648,2023-02-26,2023-02-26
8330,2023-02-04,2023-02-04
62814,2023-02-16,2023-02-16
59754,2023-02-28,2023-02-28
25404,2023-02-12,2023-02-12
52385,2023-02-25,2023-02-25
19254,2023-02-09,2023-02-09
60089,2023-02-01,2023-02-01
48875,2023-02-23,2023-02-23
57182,2023-02-27,2023-02-27
62753,2023-02-16,2023-02-16
44630,2023-02-21,2023-02-21
53100,2023-02-25,2023-02-25
7966,2023-02-04,2023-02-04
64193,2023-02-25,2023-02-25
56389,2023-02-27,2023-02-27
51477,2023-02-24,2023-02-24
12394,2023-02-06,2023-02-06
2502,2023-02-02,2023-02-02
51256,2023-02-24,2023-02-24
25691,2023-02-12,2023-02-12
29135,2023-02-14,2023-02-14
24351,2023-02-12,2023-02-12
49585,2023-02-23,2023-02-23
12483,2023-02-06,2023-02-06
29849,2023-02-14,2023-02-14
23367,2023-02-11,2023-02-11
51744,2023-02-24,2023-02-24
41419,2023-02-20,2023-02-20
4937,2023-02-03,2023-02-03
62685,2023-02-15,2023-02-15
2925,2023-02-02,2023-02-02
59108,2023-02-28,2023-02-28
61229,2023-02-07,2023-02-07
2620,2023-02-02,2023-02-02
31861,2023-02-15,2023-02-15
16736,2023-02-08,2023-02-08
59052,2023-02-28,2023-02-28
1746,2023-02-01,2023-02-01
61917,2023-02-11,2023-02-11
34082,2023-02-16,2023-02-16
43680,2023-02-21,2023-02-21
37306,2023-02-17,2023-02-17
37473,2023-02-17,2023-02-17
57401,2023-02-27,2023-02-27
14154,2023-02-07,2023-02-07
15050,2023-02-08,2023-02-08
6126,2023-02-03,2023-02-03
50878,2023-02-24,2023-02-24
53699,2023-02-25,2023-02-25
57978,2023-02-28,2023-02-28
58246,2023-02-28,2023-02-28
41119,2023-02-19,2023-02-19
51078,2023-02-24,2023-02-24
32926,2023-02-16,2023-02-16
45777,2023-02-22,2023-02-22
34321,2023-02-16,2023-02-16
27532,2023-02-13,2023-02-13
33233,2023-02-16,2023-02-16
20008,2023-02-10,2023-02-10
61963,2023-02-11,2023-02-11
7434,2023-02-04,2023-02-04
9547,2023-02-05,2023-02-05
27916,2023-02-13,2023-02-13
58447,2023-02-28,2023-02-28
37094,2023-02-17,2023-02-17
27659,2023-02-13,2023-02-13
60481,2023-02-03,2023-02-03
5507,2023-02-03,2023-02-03
61325,2023-02-08,2023-02-08
6865,2023-02-03,2023-02-03
27239,2023-02-13,2023-02-13
4123,2023-02-02,2023-02-02
6501,2023-02-03,2023-02-03
27208,2023-02-13,2023-02-13
50712,2023-02-24,2023-02-24
10233,2023-02-05,2023-02-05
48121,2023-02-23,2023-02-23
62557,2023-02-15,2023-02-15
2012,2023-02-01,2023-02-01
51861,2023-02-24,2023-02-24
29276,2023-02-14,2023-02-14
28251,2023-02-14,2023-02-14
44985,2023-02-21,2023-02-21
27329,2023-02-13,2023-02-13
1974,2023-02-01,2023-02-01
32546,2023-02-15,2023-02-15
60246,2023-02-02,2023-02-02
56626,2023-02-27,2023-02-27
63061,2023-02-17,2023-02-17
21266,2023-02-10,2023-02-10
47352,2023-02-22,2023-02-22
16553,2023-02-08,2023-02-08
5147,2023-02-03,2023-02-03
23101,2023-02-11,2023-02-11
4609,2023-02-02,2023-02-02
7954,2023-02-04,2023-02-04
23544,2023-02-11,2023-02-11
45336,2023-02-22,2023-02-22
1925,2023-02-01,2023-02-01
22639,2023-02-11,2023-02-11
22798,2023-02-11,2023-02-11
11659,2023-02-06,2023-02-06
653,2023-02-01,2023-02-01
54412,2023-02-26,2023-02-26
15105,2023-02-08,2023-02-08
53674,2023-02-25,2023-02-25
23973,2023-02-11,2023-02-11
4621,2023-02-02,2023-02-02
39098,2023-02-18,2023-02-18
58552,2023-02-28,2023-02-28
9390,2023-02-05,2023-02-05
13630,2023-02-07,2023-02-07
211,2023-02-01,2023-02-01
13421,2023-02-07,2023-02-07
43189,2023-02-21,2023-02-21
44155,2023-02-21,2023-02-21
47979,2023-02-23,2023-02-23
61489,2023-02-09,2023-02-09
59041,2023-02-28,2023-02-28
8073,2023-02-04,2023-02-04
49019,2023-02-23,2023-02-23
470,2023-02-01,2023-02-01
19219,2023-02-09,2023-02-09
24191,2023-02-11,2023-02-11
45184,2023-02-22,2023-02-22
1615,2023-02-01,2023-02-01
61131,2023-02-07,2023-02-07
39639,2023-02-19,2023-02-19
15260,2023-02-08,2023-02-08
56306,2023-02-27,2023-02-27
9298,2023-02-05,2023-02-05
12254,2023-02-06,2023-02-06
29756,2023-02-14,2023-02-14
7365,2023-02-04,2023-02-04
31240,2023-02-15,2023-02-15
22573,2023-02-11,2023-02-11
46365,2023-02-22,2023-02-22
62860,2023-02-16,2023-02-16
16922,2023-02-08,2023-02-08
8530,2023-02-04,2023-02-04
1830,2023-02-01,2023-02-01
63341,2023-02-19,2023-02-19
13639,2023-02-07,2023-02-07
23739,2023-02-11,2023-02-11
21955,2023-02-10,2023-02-10
31022,2023-02-15,2023-02-15
62974,2023-02-17,2023-02-17
19177,2023-02-09,2023-02-09
19421,2023-02-09,2023-02-09
61415,2023-02-08,2023-02-08
57567,2023-02-27,2023-02-27
62793,2023-02-16,2023-02-16
36254,2023-02-17,2023-02-17
41675,2023-02-20,2023-02-20
21429,2023-02-10,2023-02-10
12061,2023-02-06,2023-02-06
38864,2023-02-18,2023-02-18
5295,2023-02-03,2023-02-03
6722,2023-02-03,2023-02-03
34945,2023-02-16,2023-02-16
38066,2023-02-18,2023-02-18
20169,2023-02-10,2023-02-10
10250,2023-02-05,2023-02-05
24680,2023-02-12,2023-02-13
58830,2023-02-28,2023-02-28
9628,2023-02-05,2023-02-05
61975,2023-02-11,2023-02-11
8207,2023-02-04,2023-02-04
52716,2023-02-25,2023-02-25
14602,2023-02-07,2023-02-07
20702,2023-02-10,2023-02-10
33314,2023-02-16,2023-02-16
15914,2023-02-08,2023-02-08
15509,2023-02-08,2023-02-08
49470,2023-02-23,2023-02-23
12054,2023-02-06,2023-02-06
19074,2023-02-09,2023-02-09
24409,2023-02-12,2023-02-12
27511,2023-02-13,2023-02-13
43463,2023-02-21,2023-02-21
3031,2023-02-02,2023-02-02
56424,2023-02-27,2023-02-27
8666,2023-02-04,2023-02-04
39400,2023-02-18,2023-02-18
1346,2023-02-01,2023-02-01
64195,2023-02-25,2023-02-25
5106,2023-02-03,2023-02-03
46017,2023-02-22,2023-02-22
4797,2023-02-03,2023-02-03
8652,2023-02-04,2023-02-04
27540,2023-02-13,2023-02-13
19620,2023-02-09,2023-02-09
36095,2023-02-17,2023-02-17
27312,2023-02-13,2023-02-13
48554,2023-02-23,2023-02-23
60712,2023-02-04,2023-02-04
9324,2023-02-05,2023-02-05
38736,2023-02-18,2023-02-18
27668,2023-02-13,2023-02-13
19531,2023-02-09,2023-02-09
41744,2023-02-20,2023-02-20
23236,2023-02-11,2023-02-11
5541,2023-02-03,2023-02-03
16256,2023-02-08,2023-02-08
29151,2023-02-14,2023-02-14
41469,2023-02-20,2023-02-20
24199,2023-02-11,2023-02-12
41749,2023-02-20,2023-02-20
62189,2023-02-13,2023-02-13
34682,2023-02-16,2023-02-16
3791,2023-02-02,2023-02-02
24669,2023-02-12,2023-02-12
26779,2023-02-13,2023-02-13
552,2023-02-01,2023-02-01
27343,2023-02-13,2023-02-13
63042,2023-02-17,2023-02-17
47722,2023-02-23,2023-02-23
59065,2023-02-28,2023-02-28
21015,2023-02-10,2023-02-10
28920,2023-02-14,2023-02-14
13368,2023-02-07,2023-02-07
24352,2023-02-12,2023-02-12
19222,2023-02-09,2023-02-09
62412,2023-02-14,2023-02-14
63965,2023-02-23,2023-02-23
5967,2023-02-03,2023-02-03
62276,2023-02-13,2023-02-13
12154,2023-02-06,2023-02-06
52200,2023-02-25,2023-02-25
7118,2023-02-03,2023-02-03
18151,2023-02-09,2023-02-10
7350,2023-01-28,2023-01-28
36580,2023-02-17,2023-02-17
39685,2023-02-19,2023-02-19
45101,2023-02-22,2023-02-22
10084,2023-02-05,2023-02-05
52144,2023-02-24,2023-02-24
46045,2023-02-22,2023-02-22
29239,2023-02-14,2023-02-14
60834,2023-02-05,2023-02-05
26134,2023-02-13,2023-02-13
12149,2023-02-06,2023-02-06
50308,2023-02-24,2023-02-24
27636,2023-02-13,2023-02-13
28292,2023-02-14,2023-02-14
11451,2023-02-06,2023-02-06
16250,2023-02-08,2023-02-08
62883,2023-02-17,2023-02-17
29717,2023-02-14,2023-02-14
22307,2023-02-11,2023-02-11
61414,2023-02-08,2023-02-08
34298,2023-02-16,2023-02-16
9343,2023-02-05,2023-02-05
23289,2023-02-11,2023-02-11
30306,2023-02-15,2023-02-15
41387,2023-02-20,2023-02-20
41766,2023-02-20,2023-02-20
5668,2023-02-03,2023-02-03
31672,2023-02-15,2023-02-15
49481,2023-02-23,2023-02-23
13345,2023-02-07,2023-02-07
19315,2023-02-09,2023-02-09
120,2023-02-01,2023-02-01
54406,2023-02-26,2023-02-26
45809,2023-02-22,2023-02-22
29431,2023-02-14,2023-02-14
40549,2023-02-19,2023-02-19
30278,2023-02-14,2023-02-14
509,2023-02-01,2023-02-01
14334,2023-02-07,2023-02-07
19566,2023-02-09,2023-02-09
7501,2023-02-04,2023-02-04
50373,2023-02-24,2023-02-24
41216,2023-02-19,2023-02-19
19736,2023-02-09,2023-02-09
35730,2023-02-17,2023-02-17
39921,2023-02-19,2023-02-19
10238,2023-02-05,2023-02-05
27800,2023-02-13,2023-02-13
46287,2023-02-22,2023-02-22
49240,2023-02-23,2023-02-23
30895,2023-02-15,2023-02-15
6065,2023-02-03,2023-02-03
44445,2023-02-21,2023-02-21
32615,2023-02-15,2023-02-15
49813,2023-02-24,2023-02-24
63779,2023-02-22,2023-02-22
15228,2023-02-08,2023-02-08
35634,2023-02-17,2023-02-17
49938,2023-02-24,2023-02-24
26562,2023-02-13,2023-02-13
18355,2023-02-09,2023-02-09
41423,2023-02-20,2023-02-20
1416,2023-02-01,2023-02-01
7918,2023-02-04,2023-02-04
17699,2023-02-09,2023-02-09
57915,2023-02-27,2023-02-27
43810,2023-02-21,2023-02-21
2657,2023-02-02,2023-02-02
16,2023-02-01,2023-02-01
16814,2023-02-08,2023-02-08
26111,2023-02-13,2023-02-13
34478,2023-02-16,2023-02-16
58363,2023-02-28,2023-02-28
38116,2023-02-18,2023-02-18
46528,2023-02-22,2023-02-22
25967,2023-02-12,2023-02-12
29136,2023-02-14,2023-02-14
6686,2023-02-03,2023-02-03
48925,2023-02-23,2023-02-23
16554,2023-02-08,2023-02-08
23188,2023-02-11,2023-02-11
18572,2023-02-09,2023-02-09
57101,2023-02-27,2023-02-27
49494,2023-02-23,2023-02-23
44076,2023-02-21,2023-02-21
59557,2023-02-28,2023-02-28
12847,2023-02-07,2023-02-07
39020,2023-02-18,2023-02-18
5587,2023-02-03,2023-02-03
2323,2023-02-01,2023-02-01
4617,2023-02-02,2023-02-02
51920,2023-02-24,2023-02-24
17202,2023-02-08,2023-02-08
20028,2023-02-10,2023-02-10
34972,2023-02-16,2023-02-16
22275,2023-02-11,2023-02-11
7745,2023-02-04,2023-02-04
34746,2023-02-16,2023-02-16
56325,2023-02-27,2023-02-27
16321,2023-02-08,2023-02-08
58372,2023-02-28,2023-02-28
60291,2023-02-02,2023-02-02
63636,2023-02-21,2023-02-21
10718,2023-02-06,2023-02-06
4462,2023-02-02,2023-02-02
27186,2023-02-13,2023-02-13
56422,2023-02-27,2023-02-27
18985,2023-02-09,2023-02-09
18530,2023-02-09,2023-02-09
34067,2023-02-16,2023-02-16
8809,2023-02-04,2023-02-04
37616,2023-02-18,2023-02-18
34279,2023-02-16,2023-02-16
41100,2023-02-19,2023-02-19
13780,2023-02-07,2023-02-07
34824,2023-02-16,2023-02-16
6901,2023-02-03,2023-02-03
26922,2023-02-13,2023-02-13
62629,2023-02-15,2023-02-15
41588,2023-02-20,2023-02-20
35623,2023-02-17,2023-02-17
26438,2023-02-13,2023-02-13
48590,2023-02-23,2023-02-23
51023,2023-02-24,2023-02-24
59247,2023-02-28,2023-02-28
51653,2023-02-24,2023-02-24
18259,2023-02-09,2023-02-09
19153,2023-02-09,2023-02-09
28990,2023-02-14,2023-02-14
24366,2023-02-12,2023-02-12
37239,2023-02-17,2023-02-17
41209,2023-02-19,2023-02-20
9031,2023-02-05,2023-02-05
10293,2023-02-05,2023-02-05
8080,2023-02-04,2023-02-04
45680,2023-02-22,2023-02-22
7898,2023-02-04,2023-02-04
24997,2023-02-12,2023-02-12
26294,2023-02-13,2023-02-13
38735,2023-02-18,2023-02-18
30667,2023-02-15,2023-02-15
9144,2023-02-05,2023-02-05
36674,2023-02-17,2023-02-17
43794,2023-02-21,2023-02-21
19592,2023-02-09,2023-02-09
23203,2023-02-11,2023-02-11
41426,2023-02-20,2023-02-20
30976,2023-02-15,2023-02-15
48650,2023-02-23,2023-02-23
27204,2023-02-13,2023-02-13
14287,2023-02-07,2023-02-07
31242,2023-02-15,2023-02-15
32037,2023-02-15,2023-02-15
45527,2023-02-22,2023-02-22
32870,2023-02-16,2023-02-16
20856,2023-02-10,2023-02-10
32290,2023-02-15,2023-02-15
42733,2023-02-20,2023-02-20
62811,2023-02-16,2023-02-16
3946,2023-02-02,2023-02-02
29096,2023-02-14,2023-02-14
19672,2023-02-09,2023-02-09
9359,2023-02-05,2023-02-05
48838,2023-02-23,2023-02-23
32474,2023-02-15,2023-02-15
3434,2023-02-02,2023-02-02
58152,2023-02-28,2023-02-28
40707,2023-02-19,2023-02-19
14137,2023-02-07,2023-02-07
1674,2023-02-01,2023-02-01
23291,2023-02-11,2023-02-11
30902,2023-02-15,2023-02-15
25622,2023-02-12,2023-02-12
58231,2023-02-28,2023-02-28
662,2023-02-01,2023-02-01
55458,2023-02-26,2023-02-26
34526,2023-02-16,2023-02-16
4355,2023-02-02,2023-02-02
45016,2023-02-21,2023-02-21
56826,2023-02-27,2023-02-27
5332,2023-02-03,2023-02-03
44977,2023-02-21,2023-02-21
62213,2023-02-13,2023-02-13
48624,2023-02-23,2023-02-23
60595,2023-02-03,2023-02-03
43844,2023-02-21,2023-02-21
25894,2023-02-12,2023-02-12
420,2023-02-01,2023-02-01
23676,2023-02-11,2023-02-11
2698,2023-02-02,2023-02-02
7612,2023-02-04,2023-02-04
40689,2023-02-19,2023-02-19
245,2023-02-01,2023-02-01
17716,2023-02-09,2023-02-09
57222,2023-02-27,2023-02-27
41967,2023-02-20,2023-02-20
45854,2023-02-22,2023-02-22
19171,2023-02-09,2023-02-09
47651,2023-02-23,2023-02-23
59029,2023-02-28,2023-02-28
14856,2023-02-07,2023-02-07
9219,2023-02-05,2023-02-05
49257,2023-02-23,2023-02-23
37542,2023-02-17,2023-02-17
18869,2023-02-09,2023-02-09
12530,2023-02-06,2023-02-06
6911,2023-02-03,2023-02-03
28443,2023-02-14,2023-02-14
30205,2023-02-14,2023-02-14
46946,2023-02-22,2023-02-22
64761,2023-02-28,2023-02-28
25174,2023-02-12,2023-02-12
11026,2023-02-06,2023-02-06
21672,2023-02-10,2023-02-10
27637,2023-02-13,2023-02-13
42467,2023-02-20,2023-02-20
58798,2023-02-28,2023-02-28
45054,2023-02-21,2023-02-21
28525,2023-02-14,2023-02-14
9700,2023-02-05,2023-02-05
29313,2023-02-14,2023-02-14
61160,2023-02-07,2023-02-07
46453,2023-02-22,2023-02-22
9666,2023-02-05,2023-02-05
34351,2023-02-16,2023-02-16
20714,2023-02-10,2023-02-10
8468,2023-02-04,2023-02-04
13688,2023-02-07,2023-02-07
59663,2023-02-28,2023-02-28
12243,2023-02-06,2023-02-06
29106,2023-02-14,2023-02-14
22883,2023-02-11,2023-02-11
51730,2023-02-24,2023-02-24
25485,2023-02-12,2023-02-12
28002,2023-02-13,2023-02-13
52877,2023-02-25,2023-02-25
32240,2023-02-15,2023-02-15
25528,2023-02-12,2023-02-12
47827,2023-02-23,2023-02-23
14428,2023-02-07,2023-02-07
52139,2023-02-24,2023-02-24
12857,2023-02-07,2023-02-07
28788,2023-02-14,2023-02-14
61606,2023-02-09,2023-02-09
13386,2023-02-07,2023-02-07
38438,2023-02-18,2023-02-18
46530,2023-02-22,2023-02-22
3263,2023-02-02,2023-02-02
59363,2023-02-28,2023-02-28
25450,2023-02-12,2023-02-12
2180,2023-02-01,2023-02-01
15337,2023-02-08,2023-02-08
41495,2023-02-20,2023-02-20
64203,2023-02-25,2023-02-25
57082,2023-02-27,2023-02-27
12239,2023-02-06,2023-02-06
23829,2023-02-11,2023-02-11
3734,2023-02-02,2023-02-02
48703,2023-02-23,2023-02-23
41816,2023-02-20,2023-02-20
44400,2023-02-21,2023-02-21
11362,2023-02-06,2023-02-06
15274,2023-02-08,2023-02-08
40028,2023-02-19,2023-02-19
19498,2023-02-09,2023-02-09
40141,2023-02-19,2023-02-19
5677,2023-02-03,2023-02-03
46197,2023-02-22,2023-02-22
56940,2023-02-27,2023-02-27
33562,2023-02-16,2023-02-16
49249,2023-02-23,2023-02-23
18640,2023-02-09,2023-02-09
50556,2023-02-24,2023-02-24
57505,2023-02-27,2023-02-27
57865,2023-02-27,2023-02-27
23138,2023-02-11,2023-02-11
26963,2023-02-13,2023-02-13
30034,2023-02-14,2023-02-14
3535,2023-02-02,2023-02-02
41410,2023-02-20,2023-02-20
45665,2023-02-22,2023-02-22
33824,2023-02-16,2023-02-16
43622,2023-02-21,2023-02-21
62683,2023-02-15,2023-02-15
42500,2023-02-20,2023-02-21
62568,2023-02-15,2023-02-15
35860,2023-02-17,2023-02-17
60932,2023-02-05,2023-02-05
48130,2023-02-23,2023-02-23
61215,2023-02-07,2023-02-07
28220,2023-02-14,2023-02-14
38073,2023-02-18,2023-02-18
29792,2023-02-14,2023-02-14
32125,2023-02-15,2023-02-15
16695,2023-02-08,2023-02-08
46144,2023-02-22,2023-02-22
31172,2023-02-15,2023-02-15
14117,2023-02-07,2023-02-07
22098,2023-02-10,2023-02-10
17424,2023-02-09,2023-02-09
2767,2023-02-02,2023-02-02
2870,2023-02-02,2023-02-02
3444,2023-02-02,2023-02-02
10673,2023-02-06,2023-02-06
22924,2023-02-11,2023-02-11
253,2023-02-01,2023-02-01
18992,2023-02-09,2023-02-09
42901,2023-02-21,2023-02-21
467,2023-02-01,2023-02-01
9201,2023-02-05,2023-02-05
4173,2023-02-02,2023-02-02
51555,2023-02-24,2023-02-24
28032,2023-02-14,2023-02-14
44597,2023-02-21,2023-02-21
14559,2023-02-07,2023-02-07
39887,2023-02-19,2023-02-19
25985,2023-02-13,2023-02-13
36553,2023-02-17,2023-02-17
60384,2023-02-03,2023-02-03
14481,2023-02-07,2023-02-07
29733,2023-02-14,2023-02-14
12638,2023-02-06,2023-02-06
22249,2023-02-11,2023-02-11
39866,2023-02-19,2023-02-19
6706,2023-02-03,2023-02-03
39738,2023-02-19,2023-02-19
57857,2023-02-27,2023-02-27
5611,2023-02-03,2023-02-03
52087,2023-02-24,2023-02-24
20907,2023-02-10,2023-02-10
21163,2023-02-10,2023-02-10
35120,2023-02-16,2023-02-16
29867,2023-02-14,2023-02-14
58554,2023-02-28,2023-02-28
21308,2023-02-10,2023-02-10
16744,2023-02-08,2023-02-08
1889,2023-02-01,2023-02-01
34209,2023-02-16,2023-02-16
2906,2023-02-02,2023-02-02
12460,2023-02-06,2023-02-06
24163,2023-02-11,2023-02-11
5250,2023-02-03,2023-02-03
13735,2023-02-07,2023-02-07
57012,2023-02-27,2023-02-27
34374,2023-02-16,2023-02-16
22658,2023-02-11,2023-02-11
12306,2023-02-06,2023-02-06
54872,2023-02-26,2023-02-26
13213,2023-02-07,2023-02-07
16467,2023-02-08,2023-02-08
44083,2023-02-21,2023-02-21
47777,2023-02-23,2023-02-23
48208,2023-02-23,2023-02-23
19747,2023-02-09,2023-02-09
20462,2023-02-10,2023-02-10
33875,2023-02-16,2023-02-16
56360,2023-02-27,2023-02-27
25209,2023-02-12,2023-02-12
16688,2023-02-08,2023-02-08
31593,2023-02-15,2023-02-15
22540,2023-02-11,2023-02-11
57145,2023-02-27,2023-02-27
46693,2023-02-22,2023-02-22
15726,2023-02-08,2023-02-08
2916,2023-02-02,2023-02-02
20041,2023-02-10,2023-02-10
61222,2023-02-07,2023-02-07
36174,2023-02-17,2023-02-17
4740,2023-02-02,2023-02-02
603,2023-02-01,2023-02-01
30207,2023-02-14,2023-02-14
32460,2023-02-15,2023-02-15
47487,2023-02-23,2023-02-23
28717,2023-02-14,2023-02-14
3110,2023-02-02,2023-02-02
60106,2023-02-01,2023-02-01
53018,2023-02-25,2023-02-25
27008,2023-02-13,2023-02-13
64726,2023-02-28,2023-02-28
30180,2023-02-14,2023-02-14
28842,2023-02-14,2023-02-14
7741,2023-02-04,2023-02-04
5610,2023-02-03,2023-02-03
5339,2023-02-03,2023-02-03
15803,2023-02-08,2023-02-08
6470,2023-02-03,2023-02-03
54150,2023-02-26,2023-02-26
50163,2023-02-24,2023-02-24
10079,2023-02-05,2023-02-06
27132,2023-02-13,2023-02-13
57950,2023-02-28,2023-02-28
60242,2023-02-02,2023-02-02
13989,2023-02-07,2023-02-07
28877,2023-02-14,2023-02-14
40157,2023-02-19,2023-02-19
5055,2023-02-03,2023-02-03
53609,2023-02-25,2023-02-25
27979,2023-02-13,2023-02-13
36635,2023-02-17,2023-02-17
49468,2023-02-23,2023-02-23
58104,2023-02-28,2023-02-28
54351,2023-02-26,2023-02-26
25852,2023-02-12,2023-02-12
2578,2023-02-02,2023-02-02
62843,2023-02-16,2023-02-16
11821,2023-02-06,2023-02-06
16366,2023-02-08,2023-02-08
32113,2023-02-15,2023-02-15
14421,2023-02-07,2023-02-07
8394,2023-02-04,2023-02-04
55080,2023-02-26,2023-02-26
57087,2023-02-27,2023-02-27
18284,2023-02-09,2023-02-09
61240,2023-02-07,2023-02-07
23075,2023-02-11,2023-02-11
20945,2023-02-10,2023-02-10
28497,2023-02-14,2023-02-14
7031,2023-02-03,2023-02-03
36507,2023-02-17,2023-02-17
58957,2023-02-28,2023-02-28
18710,2023-02-09,2023-02-09
39982,2023-02-19,2023-02-19
35459,2023-02-17,2023-02-17
51710,2023-02-24,2023-02-24
13184,2023-02-07,2023-02-07
46600,2023-02-22,2023-02-22
19440,2023-02-09,2023-02-09
63946,2023-02-23,2023-02-23
28952,2023-02-14,2023-02-14
33687,2023-02-16,2023-02-16
39627,2023-02-19,2023-02-19
30282,2023-02-14,2023-02-14
35138,2023-02-16,2023-02-16
41573,2023-02-20,2023-02-20
17104,2023-02-08,2023-02-08
17861,2023-02-09,2023-02-09
15190,2023-02-08,2023-02-08
1085,2023-02-01,2023-02-01
7781,2023-02-04,2023-02-04
40296,2023-02-19,2023-02-19
51347,2023-02-24,2023-02-24
46655,2023-02-22,2023-02-22
6481,2023-02-03,2023-02-03
11309,2023-02-06,2023-02-06
48030,2023-02-23,2023-02-23
27175,2023-02-13,2023-02-13
16303,2023-02-08,2023-02-08
14291,2023-02-07,2023-02-07
18648,2023-02-09,2023-02-09
57657,2023-02-27,2023-02-27
48239,2023-02-23,2023-02-23
43228,2023-02-21,2023-02-21
422,2023-02-01,2023-02-01
48622,2023-02-23,2023-02-23
35096,2023-02-16,2023-02-16
33769,2023-02-16,2023-02-16
28067,2023-02-14,2023-02-14
56301,2023-02-27,2023-02-27
3261,2023-02-02,2023-02-02
7981,2023-02-04,2023-02-04
25211,2023-02-12,2023-02-12
42283,2023-02-20,2023-02-20
17857,2023-02-09,2023-02-09
7749,2023-02-04,2023-02-04
48318,2023-02-23,2023-02-23
37006,2023-02-17,2023-02-17
23521,2023-02-11,2023-02-11
15044,2023-02-08,2023-02-08
44229,2023-02-21,2023-02-21
46959,2023-02-22,2023-02-22
46103,2023-02-22,2023-02-22
35824,2023-02-17,2023-02-17
43293,2023-02-21,2023-02-21
18492,2023-02-09,2023-02-09
14520,2023-02-07,2023-02-07
48488,2023-02-23,2023-02-23
54512,2023-02-26,2023-02-26
59085,2023-02-28,2023-02-28
64464,2023-02-26,2023-02-26
4245,2023-02-02,2023-02-02
33957,2023-02-16,2023-02-16
20153,2023-02-10,2023-02-10
44213,2023-02-21,2023-02-21
21450,2023-02-10,2023-02-10
15309,2023-02-08,2023-02-08
24457,2023-02-12,2023-02-12
41190,2023-02-19,2023-02-19
31474,2023-02-15,2023-02-15
18797,2023-02-09,2023-02-09
38145,2023-02-18,2023-02-18
11231,2023-02-06,2023-02-06
8997,2023-02-05,2023-02-05
53067,2023-02-25,2023-02-25
1015,2023-02-01,2023-02-01
36249,2023-02-17,2023-02-17
33085,2023-02-16,2023-02-16
21488,2023-02-10,2023-02-10
24050,2023-02-11,2023-02-11
38366,2023-02-18,2023-02-18
41603,2023-02-20,2023-02-20
1657,2023-02-01,2023-02-01
53214,2023-02-25,2023-02-25
8508,2023-02-04,2023-02-04
